Order ID,Order Date,Year,Month,Quarter,Customer Type,Region,Country,City,Category,Sub-Category,Product Name,Unit Price,Quantity,Gross Sales,Discount %,Discount Amount,Sales Revenue,Unit Cost,Total Cost,Profit,Profit Margin %,Payment Method,Order Status
ORD-2026-00279,2024-03-03,2024,2024-03,2024-Q1,Small Business,North America,Canada,Montreal,Furniture,Desks & Tables,Compact Home Office Writing Desk,239.97,6,1439.82,5.0,71.99,1367.83,107.86,647.16,720.67,52.69,Credit Card,Cancelled
ORD-2026-04927,2024-03-03,2024,2024-03,2024-Q1,Corporate,Europe,United Kingdom,Manchester,Electronics,Monitors & Displays,Curved Gaming Monitor 27-inch,408.26,24,9798.24,15.0,1469.74,8328.5,214.7,5152.8,3175.7,38.13,Direct Invoice,Delivered
ORD-2024-00995,2024-03-03,2024,2024-03,2024-Q1,Consumer,Asia Pacific,Singapore,Singapore,Apparel & Merchandise,Corporate Apparel,Embroidered Polo Shirt Pack,84.8,4,339.2,0.0,0.0,339.2,27.45,109.8,229.4,67.63,Bank Transfer,Delivered
ORD-2025-03799,2024-03-03,2024,2024-03,2024-Q1,Small Business,Middle East & Africa,South Africa,Johannesburg,Office Supplies,Paper & Printing,High-Yield Laser Toner Cartridge,121.07,5,605.35,5.0,30.27,575.08,36.33,181.65,393.43,68.41,Credit Card,Delivered
ORD-2024-00619,2024-03-04,2024,2024-03,2024-Q1,Corporate,Europe,United Kingdom,Manchester,Software & Cloud Services,SaaS Licenses,Business Analytics Suite (Per User),477.06,7,3339.42,5.0,166.97,3172.45,68.61,480.27,2692.18,84.86,PayPal,Processing
ORD-2025-04938,2024-03-04,2024,2024-03,2024-Q1,Corporate,Middle East & Africa,South Africa,Cape Town,Apparel & Merchandise,Corporate Apparel,Branded Tech Backpack,72.92,3,218.76,10.0,21.88,196.88,25.74,77.22,119.66,60.78,Bank Transfer,Processing
ORD-2026-01493,2024-03-04,2024,2024-03,2024-Q1,Corporate,Middle East & Africa,UAE,Abu Dhabi,Furniture,Chairs & Seating,Luxury Leather Executive Recliner,684.58,14,9584.12,5.0,479.21,9104.91,391.92,5486.88,3618.03,39.74,PayPal,Delivered
ORD-2024-04546,2024-03-06,2024,2024-03,2024-Q1,Corporate,Latin America,Brazil,Rio de Janeiro,Software & Cloud Services,SaaS Licenses,Cloud Backup & Storage Enterprise,300.88,16,4814.08,10.0,481.41,4332.67,53.84,861.44,3471.23,80.12,Bank Transfer,Delivered
ORD-2026-02115,2024-03-06,2024,2024-03,2024-Q1,Small Business,Latin America,Mexico,Mexico City,Apparel & Merchandise,Corporate Apparel,Embroidered Polo Shirt Pack,85.77,6,514.62,0.0,0.0,514.62,28.2,169.2,345.42,67.12,Bank Transfer,Processing
ORD-2025-00892,2024-03-06,2024,2024-03,2024-Q1,Consumer,Latin America,Brazil,Rio de Janeiro,Software & Cloud Services,SaaS Licenses,Enterprise ERP Annual License,3526.32,4,14105.28,8.0,1128.42,12976.86,694.97,2779.88,10196.98,78.58,PayPal,Processing
ORD-2024-03020,2024-03-06,2024,2024-03,2024-Q1,Consumer,Asia Pacific,India,Bangalore,Office Supplies,Storage & Filing,Portable External SSD 2TB,155.08,4,620.32,0.0,0.0,620.32,79.51,318.04,302.28,48.73,PayPal,Cancelled
ORD-2024-04131,2024-03-06,2024,2024-03,2024-Q1,Small Business,Latin America,Brazil,São Paulo,Software & Cloud Services,SaaS Licenses,Business Analytics Suite (Per User),507.1,1,507.1,12.0,60.85,446.25,79.57,79.57,366.68,82.17,Bank Transfer,Cancelled
ORD-2024-02530,2024-03-07,2024,2024-03,2024-Q1,Corporate,Middle East & Africa,South Africa,Cape Town,Electronics,Laptops & Computers,Gaming Titan Desktop PC,2575.04,5,12875.2,15.0,1931.28,10943.92,1723.88,8619.4,2324.52,21.24,Credit Card,Delivered
ORD-2026-03890,2024-03-07,2024,2024-03,2024-Q1,Small Business,Europe,Germany,Frankfurt,Software & Cloud Services,SaaS Licenses,Cloud Backup & Storage Enterprise,288.67,6,1732.02,5.0,86.6,1645.42,52.05,312.3,1333.12,81.02,Direct Invoice,Delivered
ORD-2025-01445,2024-03-08,2024,2024-03,2024-Q1,Small Business,Middle East & Africa,South Africa,Cape Town,Office Supplies,Storage & Filing,Portable External SSD 2TB,162.91,4,651.64,0.0,0.0,651.64,86.75,347.0,304.64,46.75,PayPal,Delivered
ORD-2026-04835,2024-03-09,2024,2024-03,2024-Q1,Consumer,Europe,United Kingdom,Manchester,Electronics,Monitors & Displays,4K UltraWide Monitor 34-inch,670.9,1,670.9,0.0,0.0,670.9,361.67,361.67,309.23,46.09,Direct Invoice,Delivered
ORD-2026-02900,2024-03-10,2024,2024-03,2024-Q1,Corporate,Asia Pacific,India,Mumbai,Software & Cloud Services,SaaS Licenses,Cloud Backup & Storage Enterprise,291.31,8,2330.48,15.0,349.57,1980.91,48.32,386.56,1594.35,80.49,Direct Invoice,Cancelled
ORD-2024-01093,2024-03-10,2024,2024-03,2024-Q1,Corporate,Asia Pacific,Australia,Melbourne,Apparel & Merchandise,Corporate Apparel,Branded Tech Backpack,74.62,8,596.96,15.0,89.54,507.42,29.61,236.88,270.54,53.32,Bank Transfer,Delivered
ORD-2025-01472,2024-03-10,2024,2024-03,2024-Q1,Corporate,North America,Canada,Vancouver,Apparel & Merchandise,Corporate Apparel,Embroidered Polo Shirt Pack,85.56,25,2139.0,5.0,106.95,2032.05,28.24,706.0,1326.05,65.26,Credit Card,Shipped
ORD-2026-04920,2024-03-10,2024,2024-03,2024-Q1,Corporate,North America,Canada,Vancouver,Apparel & Merchandise,Corporate Apparel,Branded Tech Backpack,75.31,9,677.79,0.0,0.0,677.79,27.95,251.55,426.24,62.89,PayPal,Delivered
ORD-2024-02337,2024-03-11,2024,2024-03,2024-Q1,Corporate,Middle East & Africa,UAE,Dubai,Electronics,Smartphones,Vanguard Ultra Phone,1230.24,21,25835.04,10.0,2583.5,23251.54,745.5,15655.5,7596.04,32.67,Direct Invoice,Shipped
ORD-2025-04459,2024-03-11,2024,2024-03,2024-Q1,Small Business,Latin America,Mexico,Guadalajara,Software & Cloud Services,SaaS Licenses,Enterprise ERP Annual License,3403.53,4,13614.12,0.0,0.0,13614.12,688.46,2753.84,10860.28,79.77,Bank Transfer,Delivered
ORD-2026-00110,2024-03-12,2024,2024-03,2024-Q1,Small Business,Europe,Germany,Frankfurt,Electronics,Monitors & Displays,Curved Gaming Monitor 27-inch,379.57,1,379.57,5.0,18.98,360.59,186.15,186.15,174.44,48.38,PayPal,Delivered
ORD-2025-00806,2024-03-12,2024,2024-03,2024-Q1,Corporate,Asia Pacific,Japan,Tokyo,Electronics,Monitors & Displays,Curved Gaming Monitor 27-inch,393.68,21,8267.28,5.0,413.36,7853.92,192.37,4039.77,3814.15,48.56,PayPal,Delivered
ORD-2025-04011,2024-03-12,2024,2024-03,2024-Q1,Corporate,Middle East & Africa,UAE,Dubai,Office Supplies,Storage & Filing,Heavy-Duty Filing Cabinet 3-Drawer,204.51,17,3476.67,10.0,347.67,3129.0,94.87,1612.79,1516.21,48.46,Direct Invoice,Delivered
ORD-2025-04124,2024-03-13,2024,2024-03,2024-Q1,Corporate,Middle East & Africa,UAE,Abu Dhabi,Apparel & Merchandise,Corporate Apparel,Weather-Proof Softshell Jacket,124.3,3,372.9,15.0,55.93,316.97,48.75,146.25,170.72,53.86,Bank Transfer,Processing
ORD-2024-01919,2024-03-14,2024,2024-03,2024-Q1,Consumer,Latin America,Brazil,Rio de Janeiro,Apparel & Merchandise,Corporate Apparel,Weather-Proof Softshell Jacket,125.65,2,251.3,0.0,0.0,251.3,49.41,98.82,152.48,60.68,Credit Card,Cancelled
ORD-2026-00026,2024-03-14,2024,2024-03,2024-Q1,Small Business,Middle East & Africa,UAE,Abu Dhabi,Electronics,Smartphones,Vanguard Ultra Phone,1246.61,9,11219.49,10.0,1121.95,10097.54,763.96,6875.64,3221.9,31.91,Bank Transfer,Delivered
ORD-2026-04301,2024-03-14,2024,2024-03,2024-Q1,Corporate,Europe,Germany,Munich,Apparel & Merchandise,Corporate Apparel,Weather-Proof Softshell Jacket,122.83,11,1351.13,5.0,67.56,1283.57,49.58,545.38,738.19,57.51,PayPal,Cancelled
ORD-2024-03338,2024-03-15,2024,2024-03,2024-Q1,Small Business,Asia Pacific,India,Mumbai,Software & Cloud Services,SaaS Licenses,Cloud Backup & Storage Enterprise,293.26,1,293.26,5.0,14.66,278.6,49.6,49.6,229.0,82.2,Bank Transfer,Processing
ORD-2026-03330,2024-03-15,2024,2024-03,2024-Q1,Corporate,North America,Canada,Toronto,Apparel & Merchandise,Corporate Apparel,Branded Tech Backpack,72.98,11,802.78,0.0,0.0,802.78,28.05,308.55,494.23,61.56,Bank Transfer,Cancelled
ORD-2025-00844,2024-03-15,2024,2024-03,2024-Q1,Small Business,Latin America,Brazil,Rio de Janeiro,Office Supplies,Paper & Printing,Premium Copy Paper A4 Box,38.31,7,268.17,5.0,13.41,254.76,12.35,86.45,168.31,66.07,Direct Invoice,Delivered
ORD-2026-04552,2024-03-16,2024,2024-03,2024-Q1,Corporate,Europe,Germany,Frankfurt,Apparel & Merchandise,Corporate Apparel,Embroidered Polo Shirt Pack,84.92,5,424.6,0.0,0.0,424.6,30.89,154.45,270.15,63.62,Bank Transfer,Shipped
ORD-2024-04965,2024-03-16,2024,2024-03,2024-Q1,Corporate,North America,United States,Houston,Office Supplies,Paper & Printing,High-Yield Laser Toner Cartridge,124.81,7,873.67,0.0,0.0,873.67,37.14,259.98,613.69,70.24,Direct Invoice,Delivered
ORD-2024-01136,2024-03-16,2024,2024-03,2024-Q1,Consumer,Middle East & Africa,South Africa,Johannesburg,Furniture,Desks & Tables,Electric Dual-Motor Standing Desk,592.32,3,1776.96,5.0,88.85,1688.11,324.39,973.17,714.94,42.35,Bank Transfer,Delivered
ORD-2026-04005,2024-03-17,2024,2024-03,2024-Q1,Small Business,Asia Pacific,Singapore,Singapore,Furniture,Desks & Tables,Modular Conference Table 8-Person,1251.18,2,2502.36,5.0,125.12,2377.24,699.91,1399.82,977.42,41.12,Credit Card,Cancelled
ORD-2026-00346,2024-03-18,2024,2024-03,2024-Q1,Consumer,Middle East & Africa,South Africa,Cape Town,Software & Cloud Services,SaaS Licenses,Business Analytics Suite (Per User),518.47,1,518.47,0.0,0.0,518.47,75.27,75.27,443.2,85.48,Credit Card,Processing
ORD-2025-00529,2024-03-18,2024,2024-03,2024-Q1,Small Business,Middle East & Africa,UAE,Abu Dhabi,Office Supplies,Storage & Filing,Heavy-Duty Filing Cabinet 3-Drawer,194.94,2,389.88,5.0,19.49,370.39,101.9,203.8,166.59,44.98,Credit Card,Delivered
ORD-2026-03403,2024-03-18,2024,2024-03,2024-Q1,Consumer,Asia Pacific,Singapore,Singapore,Furniture,Chairs & Seating,Luxury Leather Executive Recliner,670.8,3,2012.4,5.0,100.62,1911.78,378.66,1135.98,775.8,40.58,Bank Transfer,Delivered
ORD-2024-00906,2024-03-19,2024,2024-03,2024-Q1,Consumer,Europe,France,Paris,Electronics,Audio & Wearables,Smart Fitness Watch Series 5,307.11,1,307.11,0.0,0.0,307.11,145.15,145.15,161.96,52.74,Bank Transfer,Shipped
ORD-2026-04724,2024-03-20,2024,2024-03,2024-Q1,Corporate,Latin America,Brazil,Rio de Janeiro,Furniture,Desks & Tables,Electric Dual-Motor Standing Desk,627.75,4,2511.0,5.0,125.55,2385.45,344.64,1378.56,1006.89,42.21,Credit Card,Delivered
ORD-2024-00464,2024-03-20,2024,2024-03,2024-Q1,Small Business,North America,United States,Houston,Apparel & Merchandise,Corporate Apparel,Weather-Proof Softshell Jacket,120.85,10,1208.5,0.0,0.0,1208.5,46.22,462.2,746.3,61.75,PayPal,Delivered
ORD-2024-04729,2024-03-20,2024,2024-03,2024-Q1,Consumer,Europe,France,Lyon,Furniture,Desks & Tables,Compact Home Office Writing Desk,234.71,3,704.13,0.0,0.0,704.13,104.21,312.63,391.5,55.6,Bank Transfer,Delivered
ORD-2024-04515,2024-03-20,2024,2024-03,2024-Q1,Consumer,Asia Pacific,Singapore,Singapore,Electronics,Laptops & Computers,SlimBook Air 13-inch,1067.87,1,1067.87,0.0,0.0,1067.87,621.34,621.34,446.53,41.82,Direct Invoice,Shipped
ORD-2025-01099,2024-03-20,2024,2024-03,2024-Q1,Corporate,North America,Canada,Vancouver,Office Supplies,Storage & Filing,Heavy-Duty Filing Cabinet 3-Drawer,202.07,11,2222.77,5.0,111.14,2111.63,95.31,1048.41,1063.22,50.35,Direct Invoice,Shipped
ORD-2026-01883,2024-03-21,2024,2024-03,2024-Q1,Small Business,North America,United States,Chicago,Apparel & Merchandise,Corporate Apparel,Branded Tech Backpack,75.84,6,455.04,0.0,0.0,455.04,29.76,178.56,276.48,60.76,Bank Transfer,Delivered
ORD-2024-01832,2024-03-21,2024,2024-03,2024-Q1,Consumer,Asia Pacific,India,Bangalore,Electronics,Smartphones,Vanguard Ultra Phone,1146.64,4,4586.56,8.0,366.92,4219.64,635.77,2543.08,1676.56,39.73,PayPal,Delivered
ORD-2025-04936,2024-03-21,2024,2024-03,2024-Q1,Small Business,Asia Pacific,Japan,Osaka,Apparel & Merchandise,Corporate Apparel,Branded Tech Backpack,75.13,3,225.39,10.0,22.54,202.85,29.48,88.44,114.41,56.4,Direct Invoice,Delivered
ORD-2026-02562,2024-03-21,2024,2024-03,2024-Q1,Small Business,North America,Canada,Vancouver,Apparel & Merchandise,Corporate Apparel,Embroidered Polo Shirt Pack,86.15,8,689.2,12.0,82.7,606.5,28.36,226.88,379.62,62.59,Direct Invoice,Delivered
ORD-2025-03065,2024-03-22,2024,2024-03,2024-Q1,Consumer,North America,Canada,Montreal,Apparel & Merchandise,Corporate Apparel,Embroidered Polo Shirt Pack,82.38,2,164.76,0.0,0.0,164.76,28.22,56.44,108.32,65.74,Credit Card,Delivered
ORD-2026-04229,2024-03-22,2024,2024-03,2024-Q1,Consumer,Middle East & Africa,UAE,Abu Dhabi,Office Supplies,Desk Accessories,Dual Monitor Arm Stand,79.26,1,79.26,8.0,6.34,72.92,29.0,29.0,43.92,60.23,Bank Transfer,Delivered
ORD-2026-03251,2024-03-23,2024,2024-03,2024-Q1,Consumer,Asia Pacific,Japan,Tokyo,Apparel & Merchandise,Corporate Apparel,Weather-Proof Softshell Jacket,124.27,3,372.81,0.0,0.0,372.81,47.27,141.81,231.0,61.96,Direct Invoice,Shipped
ORD-2024-01991,2024-03-23,2024,2024-03,2024-Q1,Corporate,Europe,France,Lyon,Software & Cloud Services,SaaS Licenses,CyberSecurity Shield Pro Annual,907.78,17,15432.26,15.0,2314.84,13117.42,194.08,3299.36,9818.06,74.85,PayPal,Cancelled
ORD-2025-04676,2024-03-23,2024,2024-03,2024-Q1,Consumer,Europe,United Kingdom,Manchester,Furniture,Chairs & Seating,ErgoExecutive Mesh Chair,439.23,4,1756.92,8.0,140.55,1616.37,228.62,914.48,701.89,43.42,PayPal,Shipped
ORD-2025-02702,2024-03-23,2024,2024-03,2024-Q1,Corporate,Latin America,Brazil,São Paulo,Electronics,Audio & Wearables,Smart Fitness Watch Series 5,312.95,5,1564.75,5.0,78.24,1486.51,155.94,779.7,706.81,47.55,Direct Invoice,Shipped
ORD-2026-01627,2024-03-23,2024,2024-03,2024-Q1,Corporate,Europe,Germany,Munich,Electronics,Audio & Wearables,Acoustic Studio Earbuds,141.74,21,2976.54,0.0,0.0,2976.54,56.7,1190.7,1785.84,60.0,Direct Invoice,Cancelled
ORD-2026-03745,2024-03-23,2024,2024-03,2024-Q1,Consumer,North America,United States,New York,Software & Cloud Services,SaaS Licenses,CyberSecurity Shield Pro Annual,938.98,3,2816.94,5.0,140.85,2676.09,216.5,649.5,2026.59,75.73,Credit Card,Delivered
ORD-2024-00296,2024-03-23,2024,2024-03,2024-Q1,Consumer,North America,Canada,Toronto,Software & Cloud Services,SaaS Licenses,CyberSecurity Shield Pro Annual,905.48,2,1810.96,0.0,0.0,1810.96,190.87,381.74,1429.22,78.92,Credit Card,Delivered
ORD-2026-04962,2024-03-23,2024,2024-03,2024-Q1,Small Business,Europe,France,Paris,Apparel & Merchandise,Corporate Apparel,Weather-Proof Softshell Jacket,124.19,8,993.52,0.0,0.0,993.52,51.86,414.88,578.64,58.24,PayPal,Delivered
ORD-2025-01638,2024-03-24,2024,2024-03,2024-Q1,Small Business,North America,Canada,Toronto,Office Supplies,Paper & Printing,Premium Copy Paper A4 Box,39.54,4,158.16,10.0,15.82,142.34,13.54,54.16,88.18,61.95,PayPal,Processing
ORD-2024-02245,2024-03-24,2024,2024-03,2024-Q1,Consumer,Asia Pacific,Singapore,Singapore,Office Supplies,Paper & Printing,Premium Copy Paper A4 Box,41.26,3,123.78,0.0,0.0,123.78,14.7,44.1,79.68,64.37,PayPal,Cancelled
ORD-2024-00014,2024-03-24,2024,2024-03,2024-Q1,Small Business,Middle East & Africa,UAE,Abu Dhabi,Apparel & Merchandise,Corporate Apparel,Embroidered Polo Shirt Pack,82.87,3,248.61,5.0,12.43,236.18,29.53,88.59,147.59,62.49,Credit Card,Processing
ORD-2024-04270,2024-03-24,2024,2024-03,2024-Q1,Corporate,Asia Pacific,Japan,Tokyo,Office Supplies,Desk Accessories,Dual Monitor Arm Stand,79.07,8,632.56,10.0,63.26,569.3,29.44,235.52,333.78,58.63,Direct Invoice,Processing
ORD-2025-02272,2024-03-24,2024,2024-03,2024-Q1,Consumer,Europe,United Kingdom,Manchester,Furniture,Chairs & Seating,Task Mesh Office Chair,201.18,1,201.18,0.0,0.0,201.18,99.15,99.15,102.03,50.72,Credit Card,Processing
ORD-2024-03554,2024-03-26,2024,2024-03,2024-Q1,Consumer,Middle East & Africa,UAE,Abu Dhabi,Furniture,Desks & Tables,Modular Conference Table 8-Person,1359.45,3,4078.35,0.0,0.0,4078.35,780.89,2342.67,1735.68,42.56,Bank Transfer,Delivered
ORD-2024-00019,2024-03-26,2024,2024-03,2024-Q1,Consumer,North America,United States,New York,Electronics,Audio & Wearables,Noise-Canceling Wireless Headphones,251.73,2,503.46,0.0,0.0,503.46,104.97,209.94,293.52,58.3,PayPal,Cancelled
ORD-2026-02271,2024-03-27,2024,2024-03,2024-Q1,Small Business,North America,United States,Seattle,Furniture,Chairs & Seating,Luxury Leather Executive Recliner,706.32,6,4237.92,5.0,211.9,4026.02,411.94,2471.64,1554.38,38.61,Direct Invoice,Cancelled
ORD-2025-02258,2024-03-27,2024,2024-03,2024-Q1,Corporate,Latin America,Brazil,São Paulo,Apparel & Merchandise,Corporate Apparel,Weather-Proof Softshell Jacket,124.54,25,3113.5,10.0,311.35,2802.15,48.47,1211.75,1590.4,56.76,Credit Card,Shipped
ORD-2026-00122,2024-03-28,2024,2024-03,2024-Q1,Corporate,Asia Pacific,Australia,Sydney,Apparel & Merchandise,Corporate Apparel,Branded Tech Backpack,77.47,16,1239.52,5.0,61.98,1177.54,27.13,434.08,743.46,63.14,PayPal,Cancelled
ORD-2026-00439,2024-03-29,2024,2024-03,2024-Q1,Consumer,Middle East & Africa,South Africa,Cape Town,Furniture,Desks & Tables,Modular Conference Table 8-Person,1341.27,1,1341.27,5.0,67.06,1274.21,740.88,740.88,533.33,41.86,Bank Transfer,Shipped
ORD-2024-01546,2024-03-29,2024,2024-03,2024-Q1,Consumer,Asia Pacific,Singapore,Singapore,Electronics,Smartphones,Apex Pro Smartphone 256GB,924.17,1,924.17,0.0,0.0,924.17,586.22,586.22,337.95,36.57,Bank Transfer,Delivered
ORD-2026-03871,2024-03-30,2024,2024-03,2024-Q1,Corporate,Asia Pacific,Singapore,Singapore,Apparel & Merchandise,Corporate Apparel,Branded Tech Backpack,73.62,25,1840.5,15.0,276.07,1564.43,26.69,667.25,897.18,57.35,Credit Card,Delivered
ORD-2025-01833,2024-03-30,2024,2024-03,2024-Q1,Consumer,Europe,United Kingdom,London,Apparel & Merchandise,Corporate Apparel,Embroidered Polo Shirt Pack,86.48,2,172.96,5.0,8.65,164.31,30.56,61.12,103.19,62.8,Bank Transfer,Processing
ORD-2024-00610,2024-03-30,2024,2024-03,2024-Q1,Consumer,Asia Pacific,India,Bangalore,Furniture,Desks & Tables,Electric Dual-Motor Standing Desk,614.1,4,2456.4,0.0,0.0,2456.4,318.92,1275.68,1180.72,48.07,Bank Transfer,Delivered
ORD-2025-01123,2024-03-30,2024,2024-03,2024-Q1,Small Business,Asia Pacific,India,Mumbai,Apparel & Merchandise,Corporate Apparel,Embroidered Polo Shirt Pack,85.89,8,687.12,0.0,0.0,687.12,31.03,248.24,438.88,63.87,Bank Transfer,Delivered
ORD-2024-01307,2024-03-30,2024,2024-03,2024-Q1,Consumer,North America,Canada,Vancouver,Software & Cloud Services,SaaS Licenses,Business Analytics Suite (Per User),502.13,1,502.13,0.0,0.0,502.13,78.32,78.32,423.81,84.4,PayPal,Shipped
ORD-2024-03301,2024-03-31,2024,2024-03,2024-Q1,Consumer,Europe,France,Lyon,Electronics,Monitors & Displays,4K UltraWide Monitor 34-inch,652.58,4,2610.32,0.0,0.0,2610.32,331.86,1327.44,1282.88,49.15,Credit Card,Delivered
ORD-2025-02490,2024-03-31,2024,2024-03,2024-Q1,Small Business,Latin America,Mexico,Guadalajara,Office Supplies,Storage & Filing,Heavy-Duty Filing Cabinet 3-Drawer,208.66,2,417.32,5.0,20.87,396.45,108.87,217.74,178.71,45.08,Direct Invoice,Cancelled
ORD-2026-04433,2024-03-31,2024,2024-03,2024-Q1,Corporate,Asia Pacific,India,Mumbai,Apparel & Merchandise,Corporate Apparel,Weather-Proof Softshell Jacket,123.8,17,2104.6,0.0,0.0,2104.6,47.66,810.22,1294.38,61.5,PayPal,Processing
ORD-2025-00544,2024-04-01,2024,2024-04,2024-Q2,Corporate,Latin America,Mexico,Mexico City,Apparel & Merchandise,Corporate Apparel,Embroidered Polo Shirt Pack,83.37,21,1750.77,10.0,175.08,1575.69,30.25,635.25,940.44,59.68,Direct Invoice,Shipped
ORD-2025-04196,2024-04-01,2024,2024-04,2024-Q2,Consumer,Latin America,Brazil,São Paulo,Apparel & Merchandise,Corporate Apparel,Weather-Proof Softshell Jacket,116.0,2,232.0,0.0,0.0,232.0,46.25,92.5,139.5,60.13,Direct Invoice,Shipped
ORD-2026-01210,2024-04-01,2024,2024-04,2024-Q2,Corporate,Latin America,Brazil,Rio de Janeiro,Electronics,Audio & Wearables,Noise-Canceling Wireless Headphones,243.78,16,3900.48,10.0,390.05,3510.43,101.26,1620.16,1890.27,53.85,Direct Invoice,Delivered
ORD-2026-02175,2024-04-02,2024,2024-04,2024-Q2,Small Business,Europe,United Kingdom,London,Electronics,Monitors & Displays,4K UltraWide Monitor 34-inch,658.65,10,6586.5,10.0,658.65,5927.85,359.14,3591.4,2336.45,39.41,Direct Invoice,Delivered
ORD-2025-01971,2024-04-02,2024,2024-04,2024-Q2,Consumer,North America,United States,Seattle,Furniture,Chairs & Seating,Luxury Leather Executive Recliner,694.39,4,2777.56,0.0,0.0,2777.56,382.43,1529.72,1247.84,44.93,Bank Transfer,Delivered
ORD-2024-00148,2024-04-02,2024,2024-04,2024-Q2,Consumer,Middle East & Africa,South Africa,Cape Town,Office Supplies,Paper & Printing,Premium Copy Paper A4 Box,40.62,4,162.48,5.0,8.12,154.36,14.68,58.72,95.64,61.96,Credit Card,Shipped
ORD-2025-03346,2024-04-02,2024,2024-04,2024-Q2,Consumer,Asia Pacific,India,Mumbai,Apparel & Merchandise,Corporate Apparel,Branded Tech Backpack,73.57,4,294.28,0.0,0.0,294.28,28.66,114.64,179.64,61.04,Credit Card,Cancelled
ORD-2026-04101,2024-04-02,2024,2024-04,2024-Q2,Corporate,Latin America,Mexico,Mexico City,Furniture,Chairs & Seating,Task Mesh Office Chair,193.51,8,1548.08,0.0,0.0,1548.08,94.94,759.52,788.56,50.94,PayPal,Cancelled
ORD-2024-01283,2024-04-03,2024,2024-04,2024-Q2,Small Business,Asia Pacific,Singapore,Singapore,Software & Cloud Services,SaaS Licenses,Enterprise ERP Annual License,3672.38,3,11017.14,0.0,0.0,11017.14,677.15,2031.45,8985.69,81.56,Credit Card,Delivered
ORD-2026-04706,2024-04-03,2024,2024-04,2024-Q2,Small Business,Middle East & Africa,UAE,Abu Dhabi,Electronics,Smartphones,Apex Lite Smartphone 128GB,510.67,9,4596.03,0.0,0.0,4596.03,319.88,2878.92,1717.11,37.36,Direct Invoice,Delivered
ORD-2025-02366,2024-04-03,2024,2024-04,2024-Q2,Corporate,Middle East & Africa,South Africa,Cape Town,Software & Cloud Services,SaaS Licenses,CyberSecurity Shield Pro Annual,883.37,6,5300.22,10.0,530.02,4770.2,180.11,1080.66,3689.54,77.35,PayPal,Cancelled
